OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,coord,location_dict,address,road,UIDENTSTLAE,STRZUSTAND,IstSonstige,lane,coord_interp,dist_interp,dist_interp_up
73938,9,1,74,113,2017,2,7,3,3,2,6,1,0,1,0,0,0,669994.4321,5348543.3194,11.290808867000068,48.267267727000046,"(48.267267727000046, 11.290808867000068)","{'place_id': 134244450, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 143578410, 'lat': '48.267252814082', 'lon': '11.290794633328051', 'display_name': 'A 8, Hopfenau, Lauterbach, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Hopfenau', 'village': 'Lauterbach', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85232', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2599717', '48.270607', '11.2872774', '11.2984073']}","A 8, Hopfenau, Lauterbach, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland",A 8,9170214001270058330,1,0,up,[48.27219198 11.28561381],58731.23954832975,58731.23954832975
73970,9,1,62,0,2017,2,17,6,3,2,6,0,0,1,0,0,1,680525.1936,5339583.9037,11.42877489700004,48.18382053100004,"(48.18382053100004, 11.42877489700004)","{'place_id': 148112756, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 198366313, 'lat': '48.18382047959302', 'lon': '11.428774863228645', 'display_name': 'A 8, Langwied, Lochhausen, Aubing-Lochhausen-Langwied, München, Bayern, 81249, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Langwied', 'city_district': 'Aubing-Lochhausen-Langwied', 'city': 'München', 'state': 'Bayern', 'postcode': '81249', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.1830339', '48.1838242', '11.4287692', '11.4299722']}","A 8, Langwied, Lochhausen, Aubing-Lochhausen-Langwied, München, Bayern, 81249, Deutschland",A 8,9170217001270058360,1,1,down,[48.18423771 11.42815146],3074.049319561121,72592.68220658654
74097,9,1,79,142,2017,2,23,1,2,2,6,2,0,1,0,0,0,676087.4412,5343491.0647,11.37074433600003,48.22018817300005,"(48.22018817300005, 11.37074433600003)","{'place_id': 180097007, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 327462613, 'lat': '48.22015535479574', 'lon': '11.370724987668142', 'display_name': 'A 8, Graßlfing, Olching, Landkreis Fürstenfeldbruck, Bayern, 82140, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Graßlfing', 'town': 'Olching', 'county': 'Landkreis Fürstenfeldbruck', 'state': 'Bayern', 'postcode': '82140', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2199694', '48.2294326', '11.3549891', '11.3710404']}","A 8, Graßlfing, Olching, Landkreis Fürstenfeldbruck, Bayern, 82140, Deutschland",A 8,9170212001270058320,0,0,up,[48.21626606 11.37732414],66685.7172356404,66685.7172356404
74219,9,1,74,113,2017,2,15,5,3,2,6,0,0,1,0,0,0,671346.6639,5347066.3646,11.30841778000007,48.253626361000045,"(48.253626361000045, 11.30841778000007)","{'place_id': 107811431, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28801887, 'lat': '48.25362741509025', 'lon': '11.308418295780413', 'display_name': 'A 8, Palsweis, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland', 'address': {'road': 'A 8', 'village': 'Palsweis', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85232', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2425147', '48.2563862', '11.3031077', '11.331198']}","A 8, Palsweis, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland",A 8,9170216001270058350,0,0,down,[48.2539126  11.30783609],14916.808869579749,60752.24504318306
74329,9,1,74,113,2017,2,7,5,3,2,6,0,0,1,0,0,0,670102.3199,5348398.5459,11.292203305000044,48.26593731500003,"(48.26593731500003, 11.292203305000044)","{'place_id': 134244450, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 143578410, 'lat': '48.2659221337154', 'lon': '11.292188815184868', 'display_name': 'A 8, Hopfenau, Lauterbach, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Hopfenau', 'village': 'Lauterbach', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85232', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2599717', '48.270607', '11.2872774', '11.2984073']}","A 8, Hopfenau, Lauterbach, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland",A 8,9170223001270061930,0,0,up,[48.26494619 11.29321129],58911.67233190256,58911.67233190256
74448,9,7,71,130,2017,2,19,2,3,3,6,2,0,1,0,0,0,643557.5305,5363303.5099,10.93981185800004,48.406528069000046,"(48.406528069000046, 10.93981185800004)","{'place_id': 169491747, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280695156, 'lat': '48.406511667257114', 'lon': '10.939809130216371', 'display_name': 'A 8, Dickelsmoor, Friedberg, Landkreis Aichach-Friedberg, Bayern, 86167, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Dickelsmoor', 'town': 'Friedberg', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86167', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4051416', '48.4081703', '10.929844', '10.9481348']}","A 8, Dickelsmoor, Friedberg, Landkreis Aichach-Friedberg, Bayern, 86167, Deutschland",A 8,9170220007173060040,1,0,up,[48.40636081 10.94071713],27121.218840421097,27121.218840421097
74511,9,7,72,147,2017,2,20,1,3,7,7,2,0,1,0,0,0,637534.1324,5364150.8063,10.858744350000052,48.415489880000045,"(48.415489880000045, 10.858744350000052)","{'place_id': 158972608, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 230124430, 'lat': '48.415506889358305', 'lon': '10.858745848399273', 'display_name': 'A 8, Hirblingen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland', 'address': {'road': 'A 8', 'village': 'Hirblingen', 'town': 'Gersthofen', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86368', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4152777', '48.4170922', '10.8397014', '10.8611428']}","A 8, Hirblingen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland",A 8,9170219007173073410,0,0,down,[48.41554249 10.85833833],54644.174710169624,21030.439040211528
74540,9,1,62,0,2017,2,0,1,3,3,6,2,0,1,0,0,0,681224.259,5338916.728,11.437886724000066,48.17762443100003,"(48.17762443100003, 11.437886724000066)","{'place_id': 179664377, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 326360859, 'lat': '48.17762012463197', 'lon': '11.43788386221648', 'display_name': 'A 8, Langwied, Lochhausen, Aubing-Lochhausen-Langwied, München, Bayern, 81249, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Langwied', 'city_district': 'Aubing-Lochhausen-Langwied', 'city': 'München', 'state': 'Bayern', 'postcode': '81249', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.177296', '48.177714', '11.4377426', '11.4383716']}","A 8, Langwied, Lochhausen, Aubing-Lochhausen-Langwied, München, Bayern, 81249, Deutschland",A 8,9170219001270058370,0,0,up,[48.17738855 11.43823273],73557.80593269652,73557.80593269652
74582,9,7,72,111,2017,2,7,3,3,8,7,0,0,1,0,0,0,625693.2393,5364217.016,10.698813691000057,48.41855861800008,"(48.41855861800008, 10.698813691000057)","{'place_id': 172330239, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 295617761, 'lat': '48.41851875709539', 'lon': '10.698810862315254', 'display_name': 'A 8, Adelsried, Landkreis Augsburg, Bayern, 86477, Deutschland', 'address': {'road': 'A 8', 'village': 'Adelsried', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86477', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4170752', '48.4187014', '10.6962877', '10.7191709']}","A 8, Adelsried, Landkreis Augsburg, Bayern, 86477, Deutschland",A 8,9170228007173069260,1,0,up,[48.41846772 10.69953365],9163.86119445434,9163.86119445434
74713,9,7,72,111,2017,2,2,7,3,2,7,2,0,1,0,0,0,626372.7945,5364172.8452,10.707980712000053,48.41802547300006,"(48.41802547300006, 10.707980712000053)","{'place_id': 179285986, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 327667395, 'lat': '48.41805848513802', 'lon': '10.707982892679848', 'display_name': 'A 8, Adelsried, Landkreis Augsburg, Bayern, 86477, Deutschland', 'address': {'road': 'A 8', 'village': 'Adelsried', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86477', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4173813', '48.4201097', '10.6826043', '10.717102']}","A 8, Adelsried, Landkreis Augsburg, Bayern, 86477, Deutschland",A 8,9170225007173069100,0,0,down,[48.41812541 10.70696934],65832.29672291866,9843.178066286511
74907,9,1,74,146,2017,3,6,2,3,2,6,0,0,1,0,0,0,667882.8575,5350334.5549,11.263088321000057,48.28393361000008,"(48.28393361000008, 11.263088321000057)","{'place_id': 148630884, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 197697279, 'lat': '48.28391196563523', 'lon': '11.263078183681289', 'display_name': 'A 8, Haidhof, Einsbach, Sulzemoos, Landkreis Dachau, Bayern, 85254, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Haidhof', 'village': 'Einsbach', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85254', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2809649', '48.287056', '11.2560819', '11.2693599']}","A 8, Haidhof, Einsbach, Sulzemoos, Landkreis Dachau, Bayern, 85254, Deutschland",A 8,9170306001270232030,0,0,up,[48.28320613 11.26458643],55935.09609794982,55935.09609794982
75014,9,7,72,223,2017,3,11,6,3,2,3,0,0,1,0,0,0,618436.8964,5363094.5571,10.60046432100006,48.40987022400003,"(48.40987022400003, 10.60046432100006)","{'place_id': 107694652, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28768104, 'lat': '48.40987656865533', 'lon': '10.600464381093067', 'display_name': 'A 8, Wollbach, Zusmarshausen, Landkreis Augsburg, Bayern, 86441, Deutschland', 'address': {'road': 'A 8', 'village': 'Wollbach', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86441', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4098719', '48.4098924', '10.5987929', '10.6009573']}","A 8, Wollbach, Zusmarshausen, Landkreis Augsburg, Bayern, 86441, Deutschland",A 8,9170303007173088780,0,0,up,[48.40986165 10.6024786 ],1644.412112910838,1644.412112910838
75015,9,7,61,0,2017,3,17,6,3,0,1,0,0,1,0,0,0,641705.4076,5363715.3826,10.914938888000052,48.41065053300008,"(48.41065053300008, 10.914938888000052)","{'place_id': 106960766, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 27126890, 'lat': '48.410638966629065', 'lon': '10.914936987034897', 'display_name': 'A 8, Hammerschmiede, Augsburg, Bayern, 86169, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Hammerschmiede', 'city': 'Augsburg', 'state': 'Bayern', 'postcode': '86169', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4085277', '48.4114704', '10.9098781', '10.9277055']}","A 8, Hammerschmiede, Augsburg, Bayern, 86169, Deutschland",A 8,9170303007173085640,0,0,up,[48.41054485 10.91551034],25228.37893632702,25228.37893632702
75087,9,7,61,0,2017,3,8,5,3,2,6,0,0,1,0,0,0,640956.8908,5363896.2335,10.904890382000076,48.41244452100005,"(48.41244452100005, 10.904890382000076)","{'place_id': 107800681, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 27126891, 'lat': '48.41244921807489', 'lon': '10.90489116569397', 'display_name': 'A 8, Hammerschmiede, Augsburg, Bayern, 86169, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Hammerschmiede', 'city': 'Augsburg', 'state': 'Bayern', 'postcode': '86169', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.41233', '48.4126072', '10.9039443', '10.9056057']}","A 8, Hammerschmiede, Augsburg, Bayern, 86169, Deutschland",A 8,9170302007173081490,1,0,down,[48.41248801 10.90465793],51212.22227390306,24460.254848762703
75245,9,7,72,223,2017,3,16,6,3,3,6,0,0,1,0,0,0,615950.7718,5362579.5029,10.566739652000024,48.405700566000064,"(48.405700566000064, 10.566739652000024)","{'place_id': 143669431, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 180119699, 'lat': '48.40566156729329', 'lon': '10.566747221591964', 'display_name': 'A 8, Vallried, Wollbach, Zusmarshausen, Jettingen-Scheppach, Landkreis Augsburg, Bayern, 86441, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Vallried', 'village': 'Wollbach', 'municipality': 'Jettingen-Scheppach', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86441', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.399835', '48.407249', '10.5221641', '10.575949']}","A 8, Vallried, Wollbach, Zusmarshausen, Jettingen-Scheppach, Landkreis Augsburg, Bayern, 86441, Deutschland",A 8,9170310007173084660,0,0,,,,
75747,9,7,72,223,2017,3,11,5,3,2,1,0,0,1,0,0,1,619999.8632,5363182.3762,10.621601414000054,48.41036431300006,"(48.41036431300006, 10.621601414000054)","{'place_id': 170982864, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 289187276, 'lat': '48.41032412148411', 'lon': '10.621598989491552', 'display_name': 'A 8, Zusmarshausen, Landkreis Augsburg, Bayern, 86441, Deutschland', 'address': {'road': 'A 8', 'village': 'Zusmarshausen', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86441', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4094857', '48.4103677', '10.612932', '10.6338294']}","A 8, Zusmarshausen, Landkreis Augsburg, Bayern, 86441, Deutschland",A 8,9170316007173084680,0,1,up,[48.41026061 10.62265803],3208.772365423325,3208.772365423325
75824,9,1,74,146,2017,3,14,5,3,2,6,0,0,1,0,0,1,667832.5995,5350367.7116,11.262424554000065,48.28424500500006,"(48.28424500500006, 11.262424554000065)","{'place_id': 148630884, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 197697279, 'lat': '48.28422390541617', 'lon': '11.262414631280624', 'display_name': 'A 8, Haidhof, Einsbach, Sulzemoos, Landkreis Dachau, Bayern, 85254, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Haidhof', 'village': 'Einsbach', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85254', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2809649', '48.287056', '11.2560819', '11.2693599']}","A 8, Haidhof, Einsbach, Sulzemoos, Landkreis Dachau, Bayern, 85254, Deutschland",A 8,9170316001270095330,0,1,up,[48.28458716 11.26164269],55874.97988949816,55874.97988949816
76102,9,7,71,130,2017,3,9,1,2,8,1,0,0,1,0,0,0,645321.6358,5362925.5931,10.963503897000066,48.40272588100004,"(48.40272588100004, 10.963503897000066)","{'place_id': 171593475, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 288973413, 'lat': '48.402741287679675', 'lon': '10.963506616719588', 'display_name': 'A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Sophienhof', 'village': 'Bitzenhofen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3960534', '48.4039031', '10.9564457', '11.0556046']}","A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,9170319007173084690,1,0,down,[48.40308914 10.96146657],46751.45150981349,28920.88826620218
76325,9,1,74,146,2017,3,14,1,3,2,6,0,0,1,0,0,0,668007.9202,5350252.0474,11.26474001200006,48.28315871500007,"(48.28315871500007, 11.26474001200006)","{'place_id': 83739291, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 8314805841, 'lat': '48.2822326', 'lon': '11.2643887', 'display_name': 'Plus-Caravaning- Service, A 8, Haidhof, Einsbach, Sulzemoos, Landkreis Dachau, Bayern, 85254, Deutschland', 'address': {'office': 'Plus-Caravaning- Service', 'road': 'A 8', 'hamlet': 'Haidhof', 'village': 'Einsbach', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85254', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2821826', '48.2822826', '11.2643387', '11.2644387']}","Plus-Caravaning- Service, A 8, Haidhof, Einsbach, Sulzemoos, Landkreis Dachau, Bayern, 85254, Deutschland",A 8,9170319001270095360,0,0,up,[48.28282568 11.26539834],56084.67216638621,56084.67216638621
76518,9,7,71,130,2017,3,17,6,3,2,6,0,0,1,0,0,0,644911.3396,5363016.697,10.957995030000063,48.40363946900004,"(48.40363946900004, 10.957995030000063)","{'place_id': 171593475, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 288973413, 'lat': '48.40365167886848', 'lon': '10.957997008857358', 'display_name': 'A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Sophienhof', 'village': 'Bitzenhofen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3960534', '48.4039031', '10.9564457', '11.0556046']}","A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,9170331007173116700,0,0,down,[48.40362067 10.95818861],47170.75578055416,28501.891697472012
76763,9,1,74,113,2017,3,14,6,3,2,6,0,0,1,0,0,0,670936.1235,5347350.7879,11.303006423000056,48.25629405200005,"(48.25629405200005, 11.303006423000056)","{'place_id': 163721307, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 251505092, 'lat': '48.25628113069983', 'lon': '11.302997995553055', 'display_name': 'A 8, Palsweis, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland', 'address': {'road': 'A 8', 'village': 'Palsweis', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85232', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2549929', '48.2563245', '11.3029315', '11.3052413']}","A 8, Palsweis, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland",A 8,9170331001270106570,0,0,up,[48.25667531 11.30237443],60252.44389624221,60252.44389624221
76891,9,7,72,147,2017,3,20,1,3,9,6,1,0,1,0,0,0,635230.1972,5364368.8868,10.827694093000048,48.417949512000064,"(48.417949512000064, 10.827694093000048)","{'place_id': 175020668, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 304768102, 'lat': '48.417945270038686', 'lon': '10.827693751845732', 'display_name': 'A 8, Hirblingen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland', 'address': {'road': 'A 8', 'village': 'Hirblingen', 'town': 'Gersthofen', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86368', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4174646', '48.418235', '10.8243339', '10.8333386']}","A 8, Hirblingen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland",A 8,9170326007173111240,0,0,up,[48.41791474 10.82807269],18722.069786318203,18722.069786318203
